cod_cliente,nome_completo,email,tipo_cliente,data_inclusao,cpfcnpj,endereco,cep,uf,tempo_como_cliente,idade
76,Gustavo Henrique Fernandes,manuelacunha@example.org,Pessoa Física,2015-11-06 15:36:00,792.861.034-50,"Colônia de Santos, 52 Lajedo 19356146 Azevedo Alegre / ES",06842-404,Espírito Santo,115.46666666666667,
122,Caué Fernandes,joanacunha@example.net,Pessoa Física,2016-10-02 11:23:00,412.509.378-41,Praça de Moraes Jardim Vitoria 00036-106 da Rocha de Correia / GO,27901042,Goiás,104.43333333333334,
124,Daniela Fernandes,enzo-gabrielmoura@example.com,Pessoa Física,2021-03-27 14:20:00,206.487.931-50,Alameda Dias Vila Trinta E Um De Março 11447-016 Ferreira / GO,28155450,Goiás,49.86666666666667,
147,Antônio Fernandes,danielazevedo@example.com,Pessoa Física,2014-08-14 14:32:00,046.935.278-74,"Largo Ana Sophia Teixeira, 29 Vila Paraíso 79124-838 Oliveira Verde / MT",57012244,Mato Grosso,130.43333333333334,
189,Gustavo Fernandes,gabrielapeixoto@example.org,Pessoa Física,2021-09-16 11:47:00,082.674.591-11,"Alameda de Souza, 517 São Jorge 3ª Seção 05667856 Freitas da Prata / MA",94005-165,Maranhão,44.1,21.0
197,Heloísa Fernandes,qbarros@example.org,Pessoa Física,2020-09-26 12:01:00,963.421.870-96,"Rodovia da Mata, 417 Conjunto Providencia 29046-603 Sales / CE",77061439,Ceará,55.93333333333333,
206,Elisa Fernandes,alveskaique@example.org,Pessoa Física,2018-01-05 16:28:00,960.135.428-05,"Viaduto de Pires, 51 Belmonte 31151-666 Mendes / SE",05824-490,Sergipe,89.1,
416,João Felipe Fernandes,rezendeclarice@example.org,Pessoa Física,2022-12-18 13:37:00,197.642.358-91,"Parque Júlia Gomes, 352 Minaslandia 02943662 Melo / CE",83554-241,Ceará,28.833333333333332,
419,Amanda Fernandes,aragaonicolas@example.net,Pessoa Física,2013-05-01 15:18:00,742.569.810-20,"Vereda Fogaça, 13 Vila Da Luz 75689427 Silva / AM",82890534,Amazonas,146.1,27.0
432,Gabrielly Fernandes,isadoracastro@example.com,Pessoa Física,2011-04-27 12:38:00,650.849.132-60,"Trecho de Jesus, 38 Floresta 36618215 Barbosa de Melo / AM",69614-039,Amazonas,170.6,
434,Daniel Fernandes,carvalhogustavo-henrique@example.com,Pessoa Física,2021-08-02 15:38:00,928.563.047-29,"Largo Oliveira, 500 Barão Homem De Melo 3ª Seção 02940978 Gonçalves / SP",1623853,São Paulo,45.6,
517,Pedro Lucas Fernandes,sarahrocha@example.net,Pessoa Física,2020-12-11 15:57:00,128.304.976-78,"Conjunto de Ribeiro, 83 Ventosa 23608423 Fernandes / ES",12242-958,Espírito Santo,53.4,
559,Clara Fernandes,augustonascimento@example.org,Pessoa Física,2011-02-05 14:40:00,487.623.901-04,"Setor Davi Lucas Barbosa, 82 Santa Rita De Cássia 03726-574 Melo / CE",91130-743,Ceará,173.3,59.0
577,Brenda Fernandes,juliateixeira@example.com,Pessoa Física,2016-03-15 16:07:00,039.461.875-01,"Estação Freitas, 981 Trevo 83536-825 Barros de Cunha / RS",67308-317,Rio Grande do Sul,111.13333333333334,
620,Juan Fernandes,dsilveira@example.net,Pessoa Física,2010-06-21 16:42:00,613.527.098-21,"Passarela Fogaça, 2 São Lucas 49846755 Pires / DF",19210293,Distrito Federal,180.93333333333334,
789,Maité Fernandes,bsales@example.net,Pessoa Física,2021-09-04 14:30:00,861.974.305-84,Esplanada de Sales Apolonia 85934554 Aragão de Nascimento / AM,215118,Amazonas,44.5,
9,Ana Lívia Rodrigues,ana-carolinacardoso@example.com,Pessoa Física,2022-12-08 11:21:00,426.180.953-24,"Estrada de Costa, 56 Dona Clara 39213765 Cavalcanti / RN",29668-757,Rio Grande do Norte,29.166666666666668,22.0
72,Daniel Rodrigues,marcelacarvalho@example.net,Pessoa Física,2019-04-07 15:08:00,864.103.529-05,"Estrada Gonçalves, 97 Vila Maria 10156-663 Rodrigues das Flores / PI",64726669,Piauí,73.86666666666666,
285,Clara Rodrigues,paragao@example.net,Pessoa Física,2017-08-06 13:36:00,153.946.078-93,Via Ian Pereira Vila Petropolis 33784870 Souza de Nogueira / PI,63949-164,Piauí,94.16666666666667,
317,Benício Rodrigues,ana-julia87@example.com,Pessoa Física,2020-08-17 14:35:00,683.279.450-92,"Condomínio Araújo, 62 São Jorge 1Âª SeÃ§ão 67770-816 Teixeira / MS",56004-247,Mato Grosso do Sul,57.266666666666666,
332,Alexia Rodrigues,alexandrenovaes@example.org,Pessoa Física,2020-09-10 11:54:00,958.712.043-41,Jardim Campos Vila Vista Alegre 72946-280 Freitas / RR,60379109,Roraima,56.46666666666667,
454,Lorena Rodrigues,maria-alicecostela@example.net,Pessoa Física,2022-09-12 13:27:00,547.826.319-28,"Vereda Melo, 6 Lindéia 47435530 Cunha da Prata / PR",17495865,Paraná,32.06666666666667,
471,Ana Sophia Rodrigues,lara41@example.com,Pessoa Física,2022-10-20 16:02:00,826.405.931-70,"Vereda da Mata, 299 Outro 28267-434 Porto / MA",10973112,Maranhão,30.8,
494,Raquel Rodrigues,ppires@example.net,Pessoa Física,2019-09-05 11:39:00,609.245.183-24,"Via Lima, 4 Nova Pampulha 87659083 da Mata dos Dourados / PR",34903-374,Paraná,68.83333333333333,
527,Yasmin Rodrigues,tbarros@example.net,Pessoa Física,2015-08-10 12:14:00,296.407.315-52,"Residencial Pedro Henrique da Luz, 71 Vila Nossa Senhora Do Rosário Ápia 64249265 Monteiro / SE",48563-639,Sergipe,118.4,
681,Rafael Rodrigues,pedro11@example.com,Pessoa Física,2018-07-23 13:19:00,391.450.267-34,"Passarela de Martins, 8 Universo 59745073 Farias do Amparo / SP",43914-408,São Paulo,82.46666666666667,
740,Ana Júlia Rodrigues,peixotomirella@example.com,Pessoa Física,2019-11-12 12:14:00,671.825.943-82,"Viela da Luz, 80 Monte São José 87192675 da Rosa / PB",42264-376,Paraíba,66.56666666666666,
955,Daniel Rodrigues,cardosovalentina@example.net,Pessoa Física,2020-03-28 14:02:00,742.915.036-52,"Conjunto de Costa, 90 Nova Floresta 93852559 da Rocha / PB",99955777,Paraíba,62.0,
963,Pietra Rodrigues,enzo-gabrielgoncalves@example.com,Pessoa Física,2022-06-13 15:07:00,916.805.342-89,"Praça João Gabriel Cunha, 88 Conjunto Minas Caixa 23113-653 Barros da Serra / PB",22647-853,Paraíba,35.1,
107,André das Neves,qcunha@example.net,Pessoa Física,2020-04-19 12:09:00,983.617.452-46,Trevo de Novaes Vila Do Pombal 54247-469 Rezende / SE,27706384,Sergipe,61.266666666666666,41.0
134,Maria Vitória das Neves,natalia68@example.com,Pessoa Física,2013-06-11 11:41:00,187.094.365-10,"Sítio de Farias, 2 Belvedere 68437-729 Silveira da Prata / PR",10557-284,Paraná,144.73333333333332,
146,Kaique das Neves,henriquefreitas@example.net,Pessoa Física,2010-06-27 10:33:00,479.126.835-00,"Praça Nogueira, 63 Vila Da Ária 72667-639 Fernandes / RJ",79069920,Rio de Janeiro,180.73333333333332,
186,Maria Fernanda das Neves,fariasdavi@example.net,Pessoa Física,2022-02-21 15:05:00,673.952.081-02,Vila Barros Vila Suzana Primeira Seção 23620-328 da Rocha / AP,80368790,Amapá,38.833333333333336,
280,Marcelo das Neves,ymartins@example.com,Pessoa Física,2017-04-20 14:07:00,520.798.164-11,"Esplanada Rodrigues, 5 Custodinha 25382-390 Nascimento / AL",97755-778,Alagoas,97.76666666666667,30.0
346,Ian das Neves,giovanna21@example.net,Pessoa Física,2019-03-02 11:07:00,895.364.710-00,"Via Marcos Vinicius da Paz, 979 Santa Amelia 83619-937 das Neves / AM",54965-372,Amazonas,75.06666666666666,76.0
368,Agatha das Neves,marina82@example.net,Pessoa Física,2016-03-03 13:31:00,285.094.317-79,"Quadra de Martins, 43 Solimoes 18053489 Freitas / AL",22657-163,Alagoas,111.53333333333333,
373,Matheus das Neves,ribeirovitoria@example.com,Pessoa Física,2013-07-19 15:18:00,501.384.729-04,"Vila de Cardoso, 69 Cidade Jardim 68975-875 Vieira de Azevedo / MS",71829-681,Mato Grosso do Sul,143.46666666666667,
384,Levi das Neves,otavio49@example.net,Pessoa Física,2022-03-10 13:20:00,860.597.234-38,"Ladeira Nina da Cunha, 44 Mangabeiras 98491-703 da Costa de da Cruz / MS",20679-948,Mato Grosso do Sul,38.266666666666666,
398,Anthony das Neves,lorenzomoraes@example.com,Pessoa Física,2022-02-16 14:30:00,069.243.187-03,"Alameda Eduardo Silva, 218 Diamante 19328663 Melo / MA",97811-552,Maranhão,39.0,36.0
582,Enzo das Neves,lucascorreia@example.net,Pessoa Física,2013-02-21 11:58:00,390.245.168-89,"Residencial de Ribeiro, 10 Vila Da Luz 07602-791 Costela da Serra / BA",55858-197,Bahia,148.4,
656,Isabel das Neves,wpeixoto@example.net,Pessoa Física,2019-02-20 12:24:00,915.860.432-42,"Condomínio Luna Castro, 57 Vila Formosa 96423-311 Rezende de Minas / SP",59101561,São Paulo,75.4,
694,Sophie das Neves,agathada-rocha@example.org,Pessoa Física,2022-04-07 14:35:00,125.043.687-71,"Loteamento Campos, 929 Vila Nova Gameleira 3ª Seção 66001725 Correia / PE",26812-022,Pernambuco,37.333333333333336,
781,Luiz Henrique das Neves,alvesbruna@example.net,Pessoa Física,2014-09-23 11:27:00,459.871.326-73,"Área da Luz, 68 Vila Pilar 86948582 Mendes / RS",50116-459,Rio Grande do Sul,129.1,
862,Kaique das Neves,leandroporto@example.net,Pessoa Física,2017-11-07 11:35:00,297.035.814-04,Via Jesus Vila Piratininga 32138-209 Fernandes / GO,26806-550,Goiás,91.06666666666666,75.0
914,Enzo das Neves,helena00@example.org,Pessoa Física,2017-11-11 11:08:00,139.820.675-02,"Praça da Costa, 42 Olhos D'água 81626230 Novaes / AM",60188-798,Amazonas,90.93333333333334,
944,Lorenzo das Neves,fnovaes@example.org,Pessoa Física,2020-05-09 11:42:00,076.829.154-20,"Vila Ana Laura Carvalho, 4 Belmonte 19320100 Melo / BA",55765-821,Bahia,60.6,
139,Júlia Cavalcanti,ofogaca@example.org,Pessoa Física,2016-09-23 14:05:00,798.140.625-02,"EstaÃ§ão de Cardoso, 56 Dom Silverio 13344012 Ferreira de Cunha / AP",39833273,Amapá,104.73333333333333,
158,Leonardo Cavalcanti,luiz-otavioporto@example.net,Pessoa Física,2018-10-22 15:47:00,429.061.875-85,"Ladeira da Costa, 43 Lorena 14774659 Carvalho / SP",26418948,São Paulo,79.43333333333334,
172,Camila Cavalcanti,yagodias@example.com,Pessoa Física,2020-06-20 15:24:00,054.629.781-11,"Recanto de Gonçalves, 16 Esperança 61141526 Correia / DF",23385183,Distrito Federal,59.2,
231,Stella Cavalcanti,novaesmirella@example.org,Pessoa Física,2012-06-25 11:43:00,207.415.369-43,"Chácara Guilherme Gomes, 2 Paulo Vi 47958-342 Alves de Pinto / AM",30778558,Amazonas,156.43333333333334,
306,Ana Lívia Cavalcanti,teixeiraigor@example.org,Pessoa Física,2012-05-23 12:11:00,345.170.986-48,"Jardim de Cardoso, 394 Cenaculo 60649165 Gomes / CE",80854977,Ceará,157.53333333333333,
400,Maria Sophia Cavalcanti,nunesenrico@example.org,Pessoa Física,2018-04-21 15:16:00,843.692.517-37,"Ladeira de Teixeira, 19 Savassi 82558-456 Almeida / RS",88267-114,Rio Grande do Sul,85.56666666666666,70.0
478,Theo Cavalcanti,novaesian@example.net,Pessoa Física,2022-06-03 10:52:00,026.817.943-31,Passarela Pires Vila Batik 77077-693 Novaes das Flores / GO,49158046,Goiás,35.43333333333333,81.0
514,Carolina Cavalcanti,souzanoah@example.net,Pessoa Física,2021-01-20 11:35:00,643.058.172-17,"Rodovia Rodrigues, 47 Vila Da Luz 94063221 Barbosa / MS",41606515,Mato Grosso do Sul,52.06666666666667,
551,Kamilly Cavalcanti,xcosta@example.com,Pessoa Física,2018-03-13 11:48:00,801.765.492-85,"Fazenda de da Luz, 32 Vila De Sá 46662088 Barros / PB",11817-226,Paraíba,86.86666666666666,
721,Ryan Cavalcanti,stella50@example.com,Pessoa Física,2022-07-17 14:30:00,396.147.052-99,"Jardim Vinicius da Rosa, 42 Venda Nova 40605-848 Barros / TO",87324-761,Tocantins,33.96666666666667,
759,Caio Cavalcanti,mendesbrenda@example.com,Pessoa Física,2022-01-02 14:41:00,713.480.965-00,"Lago Vitor da Rosa, 61 Santa Terezinha 62952423 da Paz / MA",72563332,Maranhão,40.5,33.0
909,Rafael Cavalcanti,sabrinapeixoto@example.org,Pessoa Física,2019-01-04 13:26:00,261.438.509-33,"Sítio de Campos, 34 Pongelupe 95037288 Ramos da Serra / RR",12331-285,Roraima,76.96666666666667,
929,Lucas Cavalcanti,enzoporto@example.com,Pessoa Física,2019-02-27 13:07:00,679.183.052-21,"Viela Stephany Rezende, 44 Conjunto São Francisco De Assis 64551909 Moraes da Praia / SE",37186-965,Sergipe,75.16666666666667,
939,Eduardo Cavalcanti,nicolas66@example.org,Pessoa Física,2022-12-13 13:16:00,948.376.150-66,"Setor Oliveira, 46 Coqueiros 58476112 Gomes de Peixoto / RR",42099413,Roraima,29.0,
942,Heitor Cavalcanti,rgoncalves@example.com,Pessoa Física,2015-10-24 15:54:00,670.382.591-21,"Vila Lima, 47 Vitoria Da Conquista 58876-621 Silveira / RS",46154-666,Rio Grande do Sul,115.9,
977,Bryan Cavalcanti,maria-cecilia77@example.com,Pessoa Física,2018-12-15 13:03:00,264.091.537-16,"Recanto Ana Sophia Campos, 34 Vera Cruz 07806-780 Freitas / MS",27938-464,Mato Grosso do Sul,77.63333333333334,49.0
999,Vicente Cavalcanti,das-neveslucca@example.com,Pessoa Física,2017-08-25 15:13:00,793.065.481-84,"Quadra Novaes, 72 Caiçara - Adelaide 53166402 Gonçalves / SE",90205-329,Sergipe,93.53333333333333,53.0
61,Matheus Gonçalves,joao-lucasdas-neves@example.org,Pessoa Física,2015-11-19 15:34:00,347.621.509-16,"Trecho Aragão, 88 Vila Inestan 41949302 Almeida / PA",27808532,Pará,115.03333333333333,74.0
141,Ana Lívia Gonçalves,nathan09@example.com,Pessoa Física,2012-05-10 13:49:00,108.379.564-39,Fazenda Azevedo Vila Sumaré 59970-897 GonÃ§alves do Sul / ES,55263-600,Espírito Santo,157.96666666666667,
313,Helena Gonçalves,anunes@example.org,Pessoa Física,2022-08-22 13:17:00,937.684.510-20,"Parque Gustavo Henrique Mendes, 4 Boa União 2ª Seção 56221170 Cardoso do Amparo / AP",81315-884,Amapá,32.766666666666666,
437,Erick Gonçalves,catarinacardoso@example.net,Pessoa Física,2022-10-27 11:52:00,508.274.931-50,"Vereda de Lima, 55 Vila Suzana Primeira Seção 15460446 Fernandes / PA",05964-403,Pará,30.566666666666666,
469,Maria Sophia Gonçalves,heitorsouza@example.net,Pessoa Física,2018-09-27 11:50:00,138.096.254-42,"Praça Levi Peixoto, 291 São Pedro 94053525 Jesus / PI",79618894,Piauí,80.26666666666667,
540,Stella Gonçalves,vitor-gabrielcunha@example.net,Pessoa Física,2018-12-07 16:22:00,207.936.851-68,"Esplanada Rodrigues, 96 Tres Marias 13147506 Fogaça do Amparo / PA",25815457,Pará,77.9,
563,Lívia Gonçalves,rcarvalho@example.org,Pessoa Física,2021-07-10 11:51:00,310.965.247-16,"Ãrea Pires, 49 Barão Homem De Melo 3Âª SeÃ§ão 77234-918 Lopes de da Rosa / AL",58701124,Alagoas,46.36666666666667,61.0
589,Anthony Gonçalves,vcunha@example.org,Pessoa Física,2018-09-13 13:09:00,804.267.913-04,"Residencial de Cardoso, 60 Coqueiros 39605768 Moraes Paulista / MG",15001-358,Minas Gerais,80.73333333333333,46.0
631,Vitor Hugo Gonçalves,nicolesouza@example.com,Pessoa Física,2010-12-10 15:06:00,465.270.389-92,"Viaduto de Novaes, 12 Novo Glória 04915531 da Rosa / SC",57442026,Santa Catarina,175.2,
659,Vicente Gonçalves,isiscunha@example.org,Pessoa Física,2011-09-22 14:33:00,325.904.168-06,"Favela Ana Laura Oliveira, 5 Santo Antônio 04274-687 Nogueira / SE",65755-758,Sergipe,165.66666666666666,
827,Thales Gonçalves,oaraujo@example.org,Pessoa Física,2022-10-24 14:44:00,124.307.956-80,"Setor das Neves, 72 Santa Branca 71259-487 Novaes / ES",50201054,Espírito Santo,30.666666666666668,
897,Gustavo Gonçalves,clariceduarte@example.net,Pessoa Física,2016-12-07 11:46:00,346.529.801-24,"Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",92732966,Amazonas,102.23333333333333,
87,Diogo Nascimento,vcostela@example.net,Pessoa Física,2020-07-08 14:09:00,397.420.186-69,"Estação Fogaça, 35 Parque São José 81160-035 Farias Alegre / PA",51797436,Pará,58.6,
126,Vinicius Nascimento,tgomes@example.net,Pessoa Física,2017-07-25 12:04:00,391.687.402-04,"Colônia Vieira, 305 Conjunto Jatoba 76544-562 Cunha de Rezende / BA",85510-255,Bahia,94.56666666666666,
170,Letícia Nascimento,pedro65@example.com,Pessoa Física,2022-12-15 16:01:00,534.968.102-89,"Vale Ribeiro, 46 Bandeirantes 28426494 Monteiro / AM",58593-834,Amazonas,28.933333333333334,63.0
235,João Vitor Nascimento,ramosdiego@example.com,Pessoa Física,2018-06-01 13:05:00,805.319.427-32,"Quadra Nicole FogaÃ§a, 609 Nossa Senhora De Fátima 35586-737 Nunes das Flores / DF",63334006,Distrito Federal,84.2,73.0
267,Milena Nascimento,fogacagustavo@example.net,Pessoa Física,2022-09-12 11:33:00,638.940.725-47,"Via de Cardoso, 769 Palmares 58160221 Nascimento / PR",85923-196,Paraná,32.06666666666667,
283,Vitória Nascimento,hda-costa@example.org,Pessoa Física,2018-10-13 12:41:00,965.142.738-82,"EstaÃ§ão de Barros, 44 Laranjeiras 75970597 Fernandes da Mata / PB",88118-294,Paraíba,79.73333333333333,44.0
370,Camila Nascimento,araujocaue@example.org,Pessoa Física,2022-07-08 13:14:00,027.465.398-29,"Largo Francisco Campos, 121 Barro Preto 43462444 da Rosa do Norte / RJ",10958-170,Rio de Janeiro,34.266666666666666,
535,Anthony Nascimento,mda-rosa@example.org,Pessoa Física,2014-09-06 13:52:00,369.478.210-96,"Sítio de Costa, 8 Tiradentes 20333-454 Barbosa / RR",72930-493,Roraima,129.66666666666666,43.0
558,Valentina Nascimento,lorenzoda-mota@example.com,Pessoa Física,2021-08-23 12:15:00,530.978.214-14,"Trecho da Mota, 23 Grotinha 62716625 Gonçalves Alegre / RR",87493-182,Roraima,44.9,36.0
596,Marina Nascimento,catarina49@example.net,Pessoa Física,2022-08-06 13:27:00,735.160.948-93,"Praça Barros, 4 Unidas 18759785 Cardoso de Goiás / PR",89659-956,Paraná,33.3,
752,Isaac Nascimento,pintoandre@example.com,Pessoa Física,2017-10-28 15:26:00,850.326.417-07,"Largo Novaes, 62 Alípio De Melo 10978-312 Castro / RO",3366293,Rondônia,91.4,63.0
35,Caio da Conceição,xaraujo@example.com,Pessoa Física,2015-09-11 12:06:00,691.534.802-60,"Trecho Gomes, 615 Concórdia 78034-295 Nascimento do Norte / MA",06463-522,Maranhão,117.33333333333333,
93,Yasmin da Conceição,isabellypeixoto@example.com,Pessoa Física,2021-10-27 11:09:00,617.839.540-00,"Núcleo de Barbosa, 483 Santo André 73918-122 Araújo Alegre / AM",98928640,Amazonas,42.733333333333334,45.0
118,Letícia da ConceiÃ§ão,ada-mata@example.net,Pessoa Física,2022-04-14 12:33:00,564.210.389-05,"Viaduto de Barbosa, 97 Nova America 88034834 Silva / MS",62039-437,Mato Grosso do Sul,37.1,21.0
162,Ana Carolina da Conceição,bruno11@example.com,Pessoa Física,2012-11-15 11:37:00,426.875.319-28,"Vereda da Luz, 34 Cachoeirinha 24441510 Campos / RJ",80497-612,Rio de Janeiro,151.66666666666666,43.0
311,Clara da Conceição,pda-paz@example.org,Pessoa Física,2021-10-13 12:56:00,927.458.036-38,"Estação Moura, 903 Olhos D'água 09013-005 Barros / RR",08342-543,Roraima,43.2,
325,Enrico da Conceição,maria-julia86@example.org,Pessoa Física,2014-04-14 15:34:00,356.179.240-52,"Alameda de Ferreira, 35 Vila Nova Gameleira 1ª Seção 10307956 Campos de Carvalho / AM",13633730,Amazonas,134.5,
339,Luana da Conceição,ssantos@example.com,Pessoa Física,2019-10-13 15:10:00,149.072.586-58,"Vila Cavalcanti, 8 Milionario 04460296 Cardoso Verde / GO",72374771,Goiás,67.56666666666666,
453,Joaquim da Conceição,kaique18@example.org,Pessoa Física,2022-01-14 13:16:00,529.761.483-09,"Viaduto Bruno Dias, 68 Mariquinhas 02965-100 Rezende / GO",82998-298,Goiás,40.1,
541,Mirella da Conceição,samuelmoura@example.net,Pessoa Física,2019-04-25 13:04:00,479.068.315-00,"Lagoa Lucca da Luz, 81 Laranjeiras 49327056 Farias de Minas / TO",73849-470,Tocantins,73.26666666666667,
594,Alexandre da Conceição,oliveirathomas@example.com,Pessoa Física,2019-11-26 14:01:00,692.384.157-73,"Sítio Teixeira, 17 Vila Engenho Nogueira 44233382 Duarte de Barros / MA",91422-196,Maranhão,66.1,26.0
629,Samuel da Conceição,ana-laura75@example.com,Pessoa Física,2018-06-15 13:15:00,597.183.420-79,"Conjunto Sales, 85 Santo Agostinho 25555778 Alves / AC",61134-341,Acre,83.73333333333333,81.0
643,Júlia da ConceiÃ§ão,larissa33@example.com,Pessoa Física,2022-03-26 10:46:00,573.916.402-80,Ladeira de Ferreira Nova Pampulha 71101341 Azevedo do Oeste / AP,88015872,Amapá,37.733333333333334,
671,Carlos Eduardo da Conceição,alexandre92@example.net,Pessoa Física,2021-08-09 16:15:00,419.076.238-50,"Viela Araújo, 98 Xodo-Marize 64207859 Teixeira / GO",75614912,Goiás,45.36666666666667,
730,Bárbara da ConceiÃ§ão,enzo-gabrielcardoso@example.com,Pessoa Física,2019-05-02 11:22:00,019.385.267-59,"Chácara de Martins, 85 Mantiqueira 26805-573 Azevedo do Norte / SC",8264521,Santa Catarina,73.03333333333333,58.0
772,Daniel da Conceição,raquel97@example.com,Pessoa Física,2017-06-08 11:13:00,240.581.396-33,"Pátio de Souza, 8 Vila Puc 47056676 Duarte / MS",55045-265,Mato Grosso do Sul,96.13333333333334,
837,Theo da Conceição,ninacastro@example.org,Pessoa Física,2014-03-18 10:30:00,058.734.129-79,"Loteamento Pires, 4 Jardim Felicidade 69804-761 Nunes de da Cruz / RR",88159-361,Roraima,135.4,81.0
